bits,group_size,bias_bits,index,value
6,16,8,150,0.0176125168800354
6,16,8,151,0.0176125168800354
6,16,8,152,0.0176125168800354
6,16,8,153,0.0176125168800354
6,16,8,154,0.021526403725147247
6,16,8,155,0.021526403725147247
6,16,8,156,0.021526403725147247
6,16,8,157,0.021526403725147247
6,16,8,158,0.025440320372581482
6,16,8,159,0.025440320372581482
6,16,8,160,0.025440320372581482
6,16,8,161,0.025440320372581482
6,16,8,162,0.029354207217693329
6,16,8,163,0.029354207217693329
6,16,8,164,0.029354207217693329
6,16,8,165,0.029354207217693329
6,16,8,166,0.033268094062805176
6,16,8,167,0.033268094062805176
6,16,8,168,0.033268094062805176
6,16,8,169,0.037181980907917023
6,16,8,170,0.037181980907917023
6,16,8,171,0.037181980907917023
6,16,8,172,0.037181980907917023
6,16,8,173,0.04109586775302887
6,16,8,174,0.04109586775302887
6,16,8,175,0.04109586775302887
6,16,8,176,0.045009784400463104
6,16,8,177,0.045009784400463104
6,16,8,178,0.045009784400463104
6,16,8,179,0.048923671245574951
6,16,8,180,0.048923671245574951
6,16,8,181,0.048923671245574951
6,16,8,182,0.052837558090686798
6,16,8,183,0.052837558090686798
6,16,8,184,0.052837558090686798
6,16,8,185,0.056751474738121033
6,16,8,186,0.056751474738121033
6,16,8,187,0.056751474738121033
6,16,8,188,0.06066536158323288
6,16,8,189,0.06066536158323288
6,16,8,190,0.064579248428344727
6,16,8,191,0.064579248428344727
6,16,8,192,0.064579248428344727
6,16,8,193,0.068493135273456573
6,16,8,194,0.068493135273456573
6,16,8,195,0.07240702211856842
6,16,8,196,0.07240702211856842
6,16,8,197,0.076320938766002655
6,16,8,198,0.076320938766002655
6,16,8,199,0.080234825611114502
6,16,8,200,0.084148712456226349
6,16,8,201,0.084148712456226349
6,16,8,202,0.088062629103660583
6,16,8,203,0.09197651594877243
6,16,8,204,0.095890402793884277
6,16,8,205,0.095890402793884277
6,16,8,206,0.099804289638996124
6,16,8,207,0.10371817648410797
6,16,8,208,0.10763209313154221
6,16,8,209,0.11154597997665405
6,16,8,210,0.1154598668217659
6,16,8,211,0.1154598668217659
6,16,8,212,0.11937378346920013
6,16,8,213,0.12328767031431198
6,16,8,214,0.12328767031431198
6,16,8,215,0.12720155715942383
6,16,8,216,0.13111543655395508
6,16,8,217,0.13502933084964752
6,16,8,218,0.13502933084964752
6,16,8,219,0.13894325494766235
6,16,8,220,0.1428571343421936
6,16,8,221,0.14677101373672485
6,16,8,222,0.15068493783473969
6,16,8,223,0.15459883213043213
6,16,8,224,0.15851271152496338
6,16,8,225,0.16242659091949463
6,16,8,226,0.16634048521518707
6,16,8,227,0.1702544093132019
6,16,8,228,0.17416828870773315
6,16,8,229,0.1780821681022644
6,16,8,230,0.18199609220027924
6,16,8,231,0.18590998649597168
6,16,8,232,0.18982386589050293
6,16,8,233,0.19373774528503418
6,16,8,234,0.20156556367874146
6,16,8,235,0.20547944307327271
6,16,8,236,0.20939332246780396
6,16,8,237,0.21722114086151123
6,16,8,238,0.22113502025604248
6,16,8,239,0.22896279394626617
6,16,8,240,0.23287671804428101
6,16,8,241,0.24070447683334351
6,16,8,242,0.24461840093135834
6,16,8,243,0.25636005401611328
6,16,8,244,0.26418787240982056
6,16,8,245,0.27592957019805908
6,16,8,246,0.28375732898712158
6,16,8,247,0.29158508777618408
6,16,8,248,0.30332678556442261
6,16,8,249,0.31898236274719238
6,16,8,250,0.33855187892913818
6,16,8,251,0.36203521490097046
6,16,8,252,0.38551855087280273
6,16,8,253,0.42857140302658081
6,16,8,254,0.49119371175765991
6,16,8,255,0.58121329545974731
8,16,2,0,-0.25244617462158203
8,16,2,1,-0.048923708498477936
8,16,2,2,0.048923671245574951
8,16,2,3,0.24853229522705078
8,16,3,0,-0.36203524470329285
8,16,3,1,-0.20547947287559509
8,16,3,2,-0.095890410244464874
8,16,3,3,-0.025440327823162079
8,16,3,4,0.025440320372581482
8,16,3,5,0.09197651594877243
8,16,3,6,0.19765163958072662
8,16,3,7,0.34637963771820068
8,16,4,0,-0.41291582584381104
8,16,4,1,-0.27592957019805908
8,16,4,2,-0.18590998649597168
8,16,4,3,-0.11545990407466888
8,16,4,4,-0.06849314272403717
8,16,4,5,-0.041095875203609467
8,16,4,6,-0.017612554132938385
8,16,4,7,-0.0058708339929580688
8,16,4,8,0.0058708265423774719
8,16,4,9,0.021526403725147247
8,16,4,10,0.045009784400463104
8,16,4,11,0.076320938766002655
8,16,4,12,0.12328767031431198
8,16,4,13,0.18590998649597168
8,16,4,14,0.27592957019805908
8,16,4,15,0.41682970523834229
8,16,6,0,-0.4833659827709198
8,16,6,1,-0.37769079208374023
8,16,6,2,-0.30332684516906738
8,16,6,3,-0.25244617462158203
8,16,6,4,-0.21722114086151123
8,16,6,5,-0.18982386589050293
8,16,6,6,-0.17416831851005554
8,16,6,7,-0.15459883213043213
8,16,6,8,-0.13502934575080872
8,16,6,9,-0.12328767776489258
8,16,6,10,-0.10763213038444519
8,16,6,11,-0.095890410244464874
8,16,6,12,-0.084148749709129333
8,16,6,13,-0.076320916414260864
8,16,6,14,-0.06849314272403717
8,16,6,15,-0.060665369033813477
8,16,6,16,-0.05675148218870163
8,16,6,17,-0.052837595343589783
8,16,6,18,-0.048923708498477936
8,16,6,19,-0.045009821653366089
8,16,6,20,-0.03718198835849762
8,16,6,21,-0.033268101513385773
8,16,6,22,-0.029354214668273926
8,16,6,23,-0.029354214668273926
8,16,6,24,-0.025440327823162079
8,16,6,25,-0.021526440978050232
8,16,6,26,-0.017612554132938385
8,16,6,27,-0.013698607683181763
8,16,6,28,-0.0097847208380699158
8,16,6,29,-0.0097847208380699158
8,16,6,30,-0.0058708339929580688
8,16,6,31,-0.0019569471478462219
8,16,6,32,0.001956939697265625
8,16,6,33,0.001956939697265625
8,16,6,34,0.0058708265423774719
8,16,6,35,0.0097847133874893188
8,16,6,36,0.013698630034923553
8,16,6,37,0.0176125168800354
8,16,6,38,0.0176125168800354
8,16,6,39,0.021526403725147247
8,16,6,40,0.025440320372581482
8,16,6,41,0.029354207217693329
8,16,6,42,0.033268094062805176
8,16,6,43,0.037181980907917023
8,16,6,44,0.04109586775302887
8,16,6,45,0.048923671245574951
8,16,6,46,0.052837558090686798
8,16,6,47,0.056751474738121033
8,16,6,48,0.06066536158323288
8,16,6,49,0.07240702211856842
8,16,6,50,0.076320938766002655
8,16,6,51,0.084148712456226349
8,16,6,52,0.095890402793884277
8,16,6,53,0.10763209313154221
8,16,6,54,0.11937378346920013
8,16,6,55,0.13894325494766235
8,16,6,56,0.15068493783473969
8,16,6,57,0.1702544093132019
8,16,6,58,0.19373774528503418
8,16,6,59,0.22504889965057373
8,16,6,60,0.26418787240982056
8,16,6,61,0.31115460395812988
8,16,6,62,0.38551855087280273
8,16,6,63,0.48727983236312866
8,16,8,0,-0.53816044330596924
8,16,8,1,-0.4559687077999115
8,16,8,2,-0.40508806705474854
8,16,8,3,-0.36986303329467773
8,16,8,4,-0.34246575832366943
8,16,8,5,-0.32289627194404602
8,16,8,6,-0.31115460395812988
8,16,8,7,-0.29941293597221375
8,16,8,8,-0.28767120838165283
8,16,8,9,-0.27984344959259033
8,16,8,10,-0.26810178160667419
8,16,8,11,-0.26027396321296692
8,16,8,12,-0.24853229522705078
8,16,8,13,-0.24070452153682709
8,16,8,14,-0.23679062724113464
8,16,8,15,-0.23287674784660339
8,16,8,16,-0.22113502025604248
8,16,8,17,-0.21722114086151123
8,16,8,18,-0.20939336717128754
8,16,8,19,-0.20547947287559509
8,16,8,20,-0.19765165448188782
8,16,8,21,-0.18982386589050293
8,16,8,22,-0.18590998649597168
8,16,8,23,-0.18199610710144043
8,16,8,24,-0.17808221280574799
8,16,8,25,-0.17416831851005554
8,16,8,26,-0.17025443911552429
8,16,8,27,-0.16634050011634827
8,16,8,28,-0.16242660582065582
8,16,8,29,-0.15459883213043213
8,16,8,30,-0.15068495273590088
8,16,8,31,-0.14677105844020844
8,16,8,32,-0.14285716414451599
8,16,8,33,-0.13894322514533997
8,16,8,34,-0.13502934575080872
8,16,8,35,-0.13111545145511627
8,16,8,36,-0.12720155715942383
8,16,8,37,-0.12328767776489258
8,16,8,38,-0.11937379091978073
8,16,8,39,-0.11937379091978073
8,16,8,40,-0.11154601722955704
8,16,8,41,-0.10763213038444519
8,16,8,42,-0.10763213038444519
8,16,8,43,-0.10371818393468857
8,16,8,44,-0.099804297089576721
8,16,8,45,-0.095890410244464874
8,16,8,46,-0.095890410244464874
8,16,8,47,-0.091976523399353027
8,16,8,48,-0.08806263655424118
8,16,8,49,-0.08806263655424118
8,16,8,50,-0.084148749709129333
8,16,8,51,-0.084148749709129333
8,16,8,52,-0.080234862864017487
8,16,8,53,-0.076320916414260864
8,16,8,54,-0.076320916414260864
8,16,8,55,-0.076320916414260864
8,16,8,56,-0.072407029569149017
8,16,8,57,-0.072407029569149017
8,16,8,58,-0.06849314272403717
8,16,8,59,-0.06849314272403717
8,16,8,60,-0.064579255878925323
8,16,8,61,-0.064579255878925323
8,16,8,62,-0.060665369033813477
8,16,8,63,-0.060665369033813477
8,16,8,64,-0.060665369033813477
8,16,8,65,-0.05675148218870163
8,16,8,66,-0.05675148218870163
8,16,8,67,-0.05675148218870163
8,16,8,68,-0.052837595343589783
8,16,8,69,-0.052837595343589783
8,16,8,70,-0.052837595343589783
8,16,8,71,-0.052837595343589783
8,16,8,72,-0.048923708498477936
8,16,8,73,-0.048923708498477936
8,16,8,74,-0.048923708498477936
8,16,8,75,-0.045009821653366089
8,16,8,76,-0.045009821653366089
8,16,8,77,-0.045009821653366089
8,16,8,78,-0.041095875203609467
8,16,8,79,-0.041095875203609467
8,16,8,80,-0.041095875203609467
8,16,8,81,-0.041095875203609467
8,16,8,82,-0.03718198835849762
8,16,8,83,-0.03718198835849762
8,16,8,84,-0.03718198835849762
8,16,8,85,-0.03718198835849762
8,16,8,86,-0.033268101513385773
8,16,8,87,-0.033268101513385773
8,16,8,88,-0.033268101513385773
8,16,8,89,-0.033268101513385773
8,16,8,90,-0.029354214668273926
8,16,8,91,-0.029354214668273926
8,16,8,92,-0.029354214668273926
8,16,8,93,-0.029354214668273926
8,16,8,94,-0.025440327823162079
8,16,8,95,-0.025440327823162079
8,16,8,96,-0.025440327823162079
8,16,8,97,-0.025440327823162079
8,16,8,98,-0.025440327823162079
8,16,8,99,-0.021526440978050232
8,16,8,100,-0.021526440978050232
8,16,8,101,-0.021526440978050232
8,16,8,102,-0.021526440978050232
8,16,8,103,-0.017612554132938385
8,16,8,104,-0.017612554132938385
8,16,8,105,-0.017612554132938385
8,16,8,106,-0.017612554132938385
8,16,8,107,-0.017612554132938385
8,16,8,108,-0.017612554132938385
8,16,8,109,-0.013698607683181763
8,16,8,110,-0.013698607683181763
8,16,8,111,-0.013698607683181763
8,16,8,112,-0.013698607683181763
8,16,8,113,-0.013698607683181763
8,16,8,114,-0.0097847208380699158
8,16,8,115,-0.0097847208380699158
8,16,8,116,-0.0097847208380699158
8,16,8,117,-0.0097847208380699158
8,16,8,118,-0.0097847208380699158
8,16,8,119,-0.0058708339929580688
8,16,8,120,-0.0058708339929580688
8,16,8,121,-0.0058708339929580688
8,16,8,122,-0.0058708339929580688
8,16,8,123,-0.0058708339929580688
8,16,8,124,-0.0019569471478462219
8,16,8,125,-0.0019569471478462219
8,16,8,126,-0.0019569471478462219
8,16,8,127,-0.0019569471478462219
8,16,8,128,-0.0019569471478462219
8,16,8,129,0.001956939697265625
8,16,8,130,0.001956939697265625
8,16,8,131,0.001956939697265625
8,16,8,132,0.001956939697265625
8,16,8,133,0.001956939697265625
8,16,8,134,0.0058708265423774719
8,16,8,135,0.0058708265423774719
8,16,8,136,0.0058708265423774719
8,16,8,137,0.0058708265423774719
8,16,8,138,0.0058708265423774719
8,16,8,139,0.0058708265423774719
8,16,8,140,0.0097847133874893188
8,16,8,141,0.0097847133874893188
8,16,8,142,0.0097847133874893188
8,16,8,143,0.0097847133874893188
8,16,8,144,0.0097847133874893188
8,16,8,145,0.013698630034923553
8,16,8,146,0.013698630034923553
8,16,8,147,0.013698630034923553
8,16,8,148,0.013698630034923553
8,16,8,149,0.0176125168800354
8,16,8,150,0.0176125168800354
8,16,8,151,0.0176125168800354
8,16,8,152,0.0176125168800354
8,16,8,153,0.0176125168800354
8,16,8,154,0.021526403725147247
8,16,8,155,0.021526403725147247
8,16,8,156,0.021526403725147247
8,16,8,157,0.021526403725147247
8,16,8,158,0.021526403725147247
8,16,8,159,0.025440320372581482
8,16,8,160,0.025440320372581482
8,16,8,161,0.025440320372581482
8,16,8,162,0.025440320372581482
8,16,8,163,0.029354207217693329
8,16,8,164,0.029354207217693329
8,16,8,165,0.029354207217693329
8,16,8,166,0.029354207217693329
8,16,8,167,0.033268094062805176
8,16,8,168,0.033268094062805176
8,16,8,169,0.033268094062805176
8,16,8,170,0.033268094062805176
8,16,8,171,0.037181980907917023
8,16,8,172,0.037181980907917023
8,16,8,173,0.037181980907917023
8,16,8,174,0.04109586775302887
8,16,8,175,0.04109586775302887
8,16,8,176,0.04109586775302887
8,16,8,177,0.04109586775302887
8,16,8,178,0.045009784400463104
8,16,8,179,0.045009784400463104
8,16,8,180,0.045009784400463104
8,16,8,181,0.048923671245574951
8,16,8,182,0.048923671245574951
8,16,8,183,0.048923671245574951
8,16,8,184,0.048923671245574951
8,16,8,185,0.052837558090686798
8,16,8,186,0.052837558090686798
8,16,8,187,0.052837558090686798
8,16,8,188,0.056751474738121033
8,16,8,189,0.056751474738121033
8,16,8,190,0.056751474738121033
8,16,8,191,0.06066536158323288
8,16,8,192,0.06066536158323288
8,16,8,193,0.06066536158323288
8,16,8,194,0.064579248428344727
8,16,8,195,0.064579248428344727
8,16,8,196,0.064579248428344727
8,16,8,197,0.068493135273456573
8,16,8,198,0.068493135273456573
8,16,8,199,0.07240702211856842
8,16,8,200,0.07240702211856842
8,16,8,201,0.076320938766002655
8,16,8,202,0.076320938766002655
8,16,8,203,0.080234825611114502
8,16,8,204,0.080234825611114502
8,16,8,205,0.084148712456226349
8,16,8,206,0.084148712456226349
8,16,8,207,0.088062629103660583
8,16,8,208,0.09197651594877243
8,16,8,209,0.09197651594877243
8,16,8,210,0.095890402793884277
8,16,8,211,0.099804289638996124
8,16,8,212,0.10371817648410797
8,16,8,213,0.10763209313154221
8,16,8,214,0.10763209313154221
8,16,8,215,0.11154597997665405
8,16,8,216,0.1154598668217659
8,16,8,217,0.11937378346920013
8,16,8,218,0.12328767031431198
8,16,8,219,0.12720155715942383
8,16,8,220,0.13111543655395508
8,16,8,221,0.13502933084964752
8,16,8,222,0.13894325494766235
8,16,8,223,0.1428571343421936
8,16,8,224,0.14677101373672485
8,16,8,225,0.15068493783473969
8,16,8,226,0.15459883213043213
8,16,8,227,0.15851271152496338
8,16,8,228,0.16242659091949463
8,16,8,229,0.16634048521518707
8,16,8,230,0.1702544093132019
8,16,8,231,0.1780821681022644
8,16,8,232,0.18199609220027924
8,16,8,233,0.18590998649597168
8,16,8,234,0.19373774528503418
8,16,8,235,0.19765163958072662
8,16,8,236,0.20547944307327271
8,16,8,237,0.20939332246780396
8,16,8,238,0.21722114086151123
8,16,8,239,0.22504889965057373
8,16,8,240,0.22896279394626617
8,16,8,241,0.23287671804428101
8,16,8,242,0.24461840093135834
8,16,8,243,0.25244617462158203
8,16,8,244,0.26027393341064453
8,16,8,245,0.26810175180435181
8,16,8,246,0.27984344959259033
8,16,8,247,0.28767120838165283
8,16,8,248,0.29549902677536011
8,16,8,249,0.30724072456359863
8,16,8,250,0.32289624214172363
8,16,8,251,0.34637963771820068
8,16,8,252,0.37769079208374023
8,16,8,253,0.42074364423751831
8,16,8,254,0.47945201396942139
8,16,8,255,0.56947159767150879
2,32,2,0,-0.19373776018619537
2,32,2,1,-0.060665369033813477
2,32,2,2,0.056751474738121033
2,32,2,3,0.18982386589050293
2,32,3,0,-0.27592957019805908
2,32,3,1,-0.18199610710144043
2,32,3,2,-0.10371818393468857
2,32,3,3,-0.033268101513385773
2,32,3,4,0.033268094062805176
2,32,3,5,0.10763209313154221
2,32,3,6,0.18590998649597168
2,32,3,7,0.27984344959259033
2,32,4,0,-0.33463799953460693
2,32,4,1,-0.26418784260749817
2,32,4,2,-0.20156553387641907
2,32,4,3,-0.14677105844020844
2,32,4,4,-0.10371818393468857
2,32,4,5,-0.06849314272403717
2,32,4,6,-0.03718198835849762
2,32,4,7,-0.0097847208380699158
2,32,4,8,0.0097847133874893188
2,32,4,9,0.037181980907917023
2,32,4,10,0.064579248428344727
2,32,4,11,0.099804289638996124
2,32,4,12,0.1428571343421936
2,32,4,13,0.19373774528503418
2,32,4,14,0.26027393341064453
2,32,4,15,0.33072406053543091
2,32,6,0,-0.39726030826568604
2,32,6,1,-0.34637963771820068
2,32,6,2,-0.30332684516906738
2,32,6,3,-0.26810178160667419
2,32,6,4,-0.24461841583251953
2,32,6,5,-0.22113502025604248
2,32,6,6,-0.20547947287559509
2,32,6,7,-0.19373776018619537
2,32,6,8,-0.17808221280574799
2,32,6,9,-0.17025443911552429
2,32,6,10,-0.15851271152496338
2,32,6,11,-0.14677105844020844
2,32,6,12,-0.13894322514533997
2,32,6,13,-0.12720155715942383
2,32,6,14,-0.11937379091978073
2,32,6,15,-0.11154601722955704
2,32,6,16,-0.10371818393468857
2,32,6,17,-0.095890410244464874
2,32,6,18,-0.08806263655424118
2,32,6,19,-0.080234862864017487
2,32,6,20,-0.072407029569149017
2,32,6,21,-0.06849314272403717
2,32,6,22,-0.060665369033813477
2,32,6,23,-0.052837595343589783
2,32,6,24,-0.045009821653366089
2,32,6,25,-0.041095875203609467
2,32,6,26,-0.03718198835849762
2,32,6,27,-0.025440327823162079
2,32,6,28,-0.017612554132938385
2,32,6,29,-0.013698607683181763
2,32,6,30,-0.0097847208380699158
2,32,6,31,-0.0019569471478462219
2,32,6,32,0.001956939697265625
2,32,6,33,0.0097847133874893188
2,32,6,34,0.0176125168800354
2,32,6,35,0.021526403725147247
2,32,6,36,0.025440320372581482
2,32,6,37,0.033268094062805176
2,32,6,38,0.04109586775302887
2,32,6,39,0.045009784400463104
2,32,6,40,0.052837558090686798
2,32,6,41,0.06066536158323288
2,32,6,42,0.068493135273456573
2,32,6,43,0.076320938766002655
2,32,6,44,0.084148712456226349
2,32,6,45,0.09197651594877243
2,32,6,46,0.099804289638996124
2,32,6,47,0.11154597997665405
2,32,6,48,0.1154598668217659
2,32,6,49,0.12328767031431198
2,32,6,50,0.13502933084964752
2,32,6,51,0.1428571343421936
2,32,6,52,0.15068493783473969
2,32,6,53,0.16242659091949463
2,32,6,54,0.1702544093132019
2,32,6,55,0.18199609220027924
2,32,6,56,0.19373774528503418
2,32,6,57,0.20547944307327271
2,32,6,58,0.22113502025604248
2,32,6,59,0.24461840093135834
2,32,6,60,0.27201563119888306
2,32,6,61,0.30724072456359863
2,32,6,62,0.35420739650726318
2,32,6,63,0.40900194644927979
2,32,8,0,-0.44031310081481934
2,32,8,1,-0.40117418766021729
2,32,8,2,-0.37377691268920898
2,32,8,3,-0.34637963771820068
2,32,8,4,-0.32681015133857727
2,32,8,5,-0.31506848335266113
2,32,8,6,-0.30332684516906738
2,32,8,7,-0.2954990565776825
2,32,8,8,-0.28767120838165283
2,32,8,9,-0.27984344959259033
2,32,8,10,-0.27592957019805908
2,32,8,11,-0.26810178160667419
2,32,8,12,-0.26418784260749817
2,32,8,13,-0.26027396321296692
2,32,8,14,-0.25636005401611328
2,32,8,15,-0.24853229522705078
2,32,8,16,-0.24461841583251953
2,32,8,17,-0.24070452153682709
2,32,8,18,-0.23679062724113464
2,32,8,19,-0.22896280884742737
2,32,8,20,-0.22504891455173492
2,32,8,21,-0.22113502025604248
2,32,8,22,-0.21722114086151123
2,32,8,23,-0.21330726146697998
2,32,8,24,-0.20939336717128754
2,32,8,25,-0.20547947287559509
2,32,8,26,-0.20156553387641907
2,32,8,27,-0.20156553387641907
2,32,8,28,-0.19765165448188782
2,32,8,29,-0.19373776018619537
2,32,8,30,-0.18982386589050293
2,32,8,31,-0.18590998649597168
2,32,8,32,-0.18590998649597168
2,32,8,33,-0.18199610710144043
2,32,8,34,-0.17808221280574799
2,32,8,35,-0.17416831851005554
2,32,8,36,-0.17416831851005554
2,32,8,37,-0.17025443911552429
2,32,8,38,-0.16634050011634827
2,32,8,39,-0.16634050011634827
2,32,8,40,-0.16242660582065582
2,32,8,41,-0.15851271152496338
2,32,8,42,-0.15851271152496338
2,32,8,43,-0.15459883213043213
2,32,8,44,-0.15068495273590088
2,32,8,45,-0.15068495273590088
2,32,8,46,-0.14677105844020844
2,32,8,47,-0.14677105844020844
2,32,8,48,-0.14285716414451599
2,32,8,49,-0.13894322514533997
2,32,8,50,-0.13894322514533997
2,32,8,51,-0.13502934575080872
2,32,8,52,-0.13502934575080872
2,32,8,53,-0.13111545145511627
2,32,8,54,-0.13111545145511627
2,32,8,55,-0.12720155715942383
2,32,8,56,-0.12328767776489258
2,32,8,57,-0.12328767776489258
2,32,8,58,-0.11937379091978073
2,32,8,59,-0.11937379091978073
2,32,8,60,-0.11545990407466888
2,32,8,61,-0.11545990407466888
2,32,8,62,-0.11154601722955704
2,32,8,63,-0.11154601722955704
2,32,8,64,-0.10763213038444519
2,32,8,65,-0.10763213038444519
2,32,8,66,-0.10371818393468857
2,32,8,67,-0.10371818393468857
2,32,8,68,-0.099804297089576721
2,32,8,69,-0.099804297089576721
2,32,8,70,-0.095890410244464874
2,32,8,71,-0.095890410244464874
2,32,8,72,-0.095890410244464874
2,32,8,73,-0.091976523399353027
2,32,8,74,-0.091976523399353027
2,32,8,75,-0.08806263655424118
2,32,8,76,-0.08806263655424118
2,32,8,77,-0.084148749709129333
2,32,8,78,-0.084148749709129333
2,32,8,79,-0.080234862864017487
2,32,8,80,-0.080234862864017487
2,32,8,81,-0.076320916414260864
2,32,8,82,-0.076320916414260864
2,32,8,83,-0.072407029569149017
2,32,8,84,-0.072407029569149017
2,32,8,85,-0.072407029569149017
2,32,8,86,-0.06849314272403717
2,32,8,87,-0.06849314272403717
2,32,8,88,-0.064579255878925323
2,32,8,89,-0.064579255878925323
2,32,8,90,-0.060665369033813477
2,32,8,91,-0.060665369033813477
2,32,8,92,-0.05675148218870163
2,32,8,93,-0.05675148218870163
2,32,8,94,-0.052837595343589783
2,32,8,95,-0.052837595343589783
2,32,8,96,-0.052837595343589783
2,32,8,97,-0.048923708498477936
2,32,8,98,-0.048923708498477936
2,32,8,99,-0.045009821653366089
2,32,8,100,-0.045009821653366089
2,32,8,101,-0.041095875203609467
2,32,8,102,-0.041095875203609467
2,32,8,103,-0.041095875203609467
2,32,8,104,-0.03718198835849762
2,32,8,105,-0.03718198835849762
2,32,8,106,-0.033268101513385773
2,32,8,107,-0.033268101513385773
2,32,8,108,-0.029354214668273926
2,32,8,109,-0.029354214668273926
2,32,8,110,-0.025440327823162079
2,32,8,111,-0.025440327823162079
2,32,8,112,-0.025440327823162079
2,32,8,113,-0.021526440978050232
2,32,8,114,-0.021526440978050232
2,32,8,115,-0.017612554132938385
2,32,8,116,-0.017612554132938385
2,32,8,117,-0.017612554132938385
2,32,8,118,-0.013698607683181763
2,32,8,119,-0.013698607683181763
2,32,8,120,-0.0097847208380699158
2,32,8,121,-0.0097847208380699158
2,32,8,122,-0.0097847208380699158
2,32,8,123,-0.0058708339929580688
2,32,8,124,-0.0058708339929580688
2,32,8,125,-0.0019569471478462219
2,32,8,126,-0.0019569471478462219
2,32,8,127,0.001956939697265625
2,32,8,128,0.001956939697265625
2,32,8,129,0.001956939697265625
2,32,8,130,0.0058708265423774719
2,32,8,131,0.0058708265423774719
2,32,8,132,0.0058708265423774719
2,32,8,133,0.0097847133874893188
2,32,8,134,0.0097847133874893188
2,32,8,135,0.013698630034923553
2,32,8,136,0.013698630034923553
2,32,8,137,0.0176125168800354
2,32,8,138,0.0176125168800354
2,32,8,139,0.0176125168800354
2,32,8,140,0.021526403725147247
2,32,8,141,0.021526403725147247
2,32,8,142,0.025440320372581482
2,32,8,143,0.025440320372581482
2,32,8,144,0.025440320372581482
2,32,8,145,0.029354207217693329
2,32,8,146,0.029354207217693329
2,32,8,147,0.033268094062805176
2,32,8,148,0.033268094062805176
2,32,8,149,0.033268094062805176
2,32,8,150,0.037181980907917023
2,32,8,151,0.037181980907917023
2,32,8,152,0.04109586775302887
2,32,8,153,0.04109586775302887
2,32,8,154,0.045009784400463104
2,32,8,155,0.045009784400463104
2,32,8,156,0.045009784400463104
2,32,8,157,0.048923671245574951
2,32,8,158,0.048923671245574951
2,32,8,159,0.052837558090686798
2,32,8,160,0.052837558090686798
2,32,8,161,0.056751474738121033
2,32,8,162,0.056751474738121033
2,32,8,163,0.056751474738121033
2,32,8,164,0.06066536158323288
2,32,8,165,0.06066536158323288
2,32,8,166,0.064579248428344727
2,32,8,167,0.064579248428344727
2,32,8,168,0.068493135273456573
2,32,8,169,0.068493135273456573
2,32,8,170,0.07240702211856842
2,32,8,171,0.07240702211856842
2,32,8,172,0.076320938766002655
2,32,8,173,0.076320938766002655
2,32,8,174,0.076320938766002655
2,32,8,175,0.080234825611114502
2,32,8,176,0.080234825611114502
2,32,8,177,0.084148712456226349
2,32,8,178,0.084148712456226349
2,32,8,179,0.088062629103660583
2,32,8,180,0.088062629103660583
2,32,8,181,0.09197651594877243
2,32,8,182,0.09197651594877243
2,32,8,183,0.095890402793884277
2,32,8,184,0.095890402793884277
2,32,8,185,0.099804289638996124
2,32,8,186,0.099804289638996124
2,32,8,187,0.10371817648410797
2,32,8,188,0.10371817648410797
2,32,8,189,0.10763209313154221
2,32,8,190,0.10763209313154221
2,32,8,191,0.11154597997665405
2,32,8,192,0.11154597997665405
2,32,8,193,0.1154598668217659
2,32,8,194,0.1154598668217659
2,32,8,195,0.11937378346920013
2,32,8,196,0.11937378346920013
2,32,8,197,0.12328767031431198
2,32,8,198,0.12328767031431198
2,32,8,199,0.12720155715942383
2,32,8,200,0.13111543655395508
2,32,8,201,0.13111543655395508
2,32,8,202,0.13502933084964752
2,32,8,203,0.13502933084964752
2,32,8,204,0.13894325494766235
2,32,8,205,0.13894325494766235
2,32,8,206,0.1428571343421936
2,32,8,207,0.1428571343421936
2,32,8,208,0.14677101373672485
2,32,8,209,0.15068493783473969
2,32,8,210,0.15068493783473969
2,32,8,211,0.15459883213043213
2,32,8,212,0.15851271152496338
2,32,8,213,0.15851271152496338
2,32,8,214,0.16242659091949463
2,32,8,215,0.16634048521518707
2,32,8,216,0.16634048521518707
2,32,8,217,0.1702544093132019
2,32,8,218,0.1702544093132019
2,32,8,219,0.17416828870773315
2,32,8,220,0.1780821681022644
2,32,8,221,0.1780821681022644
2,32,8,222,0.18199609220027924
2,32,8,223,0.18590998649597168
2,32,8,224,0.18982386589050293
2,32,8,225,0.18982386589050293
2,32,8,226,0.19373774528503418
2,32,8,227,0.19765163958072662
2,32,8,228,0.20156556367874146
2,32,8,229,0.20547944307327271
2,32,8,230,0.20939332246780396
2,32,8,231,0.21330724656581879
2,32,8,232,0.21722114086151123
2,32,8,233,0.22113502025604248
2,32,8,234,0.22504889965057373
2,32,8,235,0.22896279394626617
2,32,8,236,0.23287671804428101
2,32,8,237,0.23679059743881226
2,32,8,238,0.24070447683334351
2,32,8,239,0.24461840093135834
2,32,8,240,0.24853229522705078
2,32,8,241,0.25244617462158203
2,32,8,242,0.26027393341064453
2,32,8,243,0.26418787240982056
2,32,8,244,0.27201563119888306
2,32,8,245,0.27984344959259033
2,32,8,246,0.28767120838165283
2,32,8,247,0.29549902677536011
2,32,8,248,0.30332678556442261
2,32,8,249,0.30724072456359863
2,32,8,250,0.31898236274719238
2,32,8,251,0.33072406053543091
2,32,8,252,0.35029351711273193
